user_id,plan_type,monthly_price,start_date,end_date,country,status
94998,Free,0,2022-02-13,2022-04-30,UK,Churned
94999,Pro,15,2024-06-13,,UK,Active
95000,Free,0,2024-02-21,,UK,Active
95001,Pro,15,2023-11-26,,JP,Active
95002,Pro,15,2023-11-13,,CA,Active
95003,Free,0,2024-02-07,,US,Active
95004,Free,0,2024-04-17,,JP,Active
95005,Business,30,2023-10-26,2023-12-20,AU,Churned
95006,Free,0,2023-05-29,,CA,Active
95007,Pro,15,2023-02-26,,US,Active
95008,Pro,15,2022-08-04,,CA,Active
95009,Free,0,2023-10-11,,JP,Active
95010,Pro,15,2024-01-04,,AU,Active
95011,Free,0,2022-02-12,,JP,Active
95012,Business,30,2024-05-24,,AU,Active
95013,Business,30,2022-05-24,2022-06-24,UK,Churned
95014,Pro,15,2022-07-11,2022-12-22,AU,Churned
95015,Business,30,2022-09-03,,AU,Active
95016,Pro,15,2024-02-06,2024-07-27,CA,Churned
95017,Free,0,2022-06-08,2023-02-28,JP,Churned
95018,Free,0,2023-02-15,,AU,Active
95019,Free,0,2022-10-11,2023-02-20,JP,Churned
95020,Business,30,2024-05-06,,AU,Active
95021,Business,30,2023-08-01,,AU,Active
95022,Free,0,2022-06-25,,JP,Active
95023,Free,0,2022-10-30,,CA,Active
95024,Free,0,2022-02-22,,UK,Active
95025,Business,30,2022-05-08,2022-07-22,CA,Churned
95026,Free,0,2022-12-17,,CA,Active
95027,Free,0,2023-02-14,,US,Active
95028,Pro,15,2023-09-29,,CA,Active
95029,Pro,15,2023-01-30,,UK,Active
95030,Free,0,2023-09-16,,US,Active
95031,Business,30,2023-09-22,,US,Active
95032,Pro,15,2022-06-11,2023-07-05,AU,Churned
95033,Free,0,2023-04-30,,JP,Active
95034,Business,30,2023-10-02,2024-04-26,CA,Churned
95035,Pro,15,2024-04-25,,CA,Active
95036,Business,30,2022-07-09,,CA,Active
95037,Business,30,2022-03-15,,US,Active
95038,Free,0,2023-03-29,,UK,Active
95039,Business,30,2024-06-04,,UK,Active
95040,Free,0,2022-07-22,2023-04-05,US,Churned
95041,Free,0,2023-10-17,,AU,Active
95042,Pro,15,2022-06-04,2023-05-08,CA,Churned
95043,Pro,15,2023-09-09,,US,Active
95044,Business,30,2023-03-20,2024-03-04,UK,Churned
95045,Free,0,2023-09-24,2023-11-15,UK,Churned
95046,Free,0,2022-10-01,2023-03-14,JP,Churned
95047,Pro,15,2023-08-07,2024-01-23,UK,Churned
95048,Pro,15,2022-09-26,,AU,Active
95049,Free,0,2023-05-21,,AU,Active
95050,Free,0,2022-12-30,,AU,Active
95051,Pro,15,2024-01-31,,UK,Active
95052,Business,30,2022-01-08,,AU,Active
95053,Business,30,2022-12-22,2023-11-18,US,Churned
95054,Free,0,2022-10-24,,CA,Active
95055,Business,30,2023-08-03,,AU,Active
95056,Free,0,2022-03-30,,JP,Active
95057,Pro,15,2023-11-08,,UK,Active
95058,Free,0,2024-02-13,,US,Active
95059,Free,0,2022-10-28,,UK,Active
95060,Pro,15,2023-02-08,,AU,Active
95061,Free,0,2022-05-19,,CA,Active
95062,Free,0,2024-03-14,,JP,Active
95063,Pro,15,2024-04-11,,US,Active
95064,Free,0,2023-11-01,2024-06-01,AU,Churned
95065,Business,30,2023-02-02,,CA,Active
95066,Pro,15,2022-12-14,,UK,Active
95067,Business,30,2022-03-19,,JP,Active
95068,Pro,15,2023-10-23,,CA,Active
95069,Pro,15,2023-03-17,,US,Active
95070,Business,30,2022-02-19,,US,Active
95071,Pro,15,2022-05-29,,CA,Active
95072,Free,0,2023-02-22,,AU,Active
95073,Business,30,2022-09-21,,CA,Active
95074,Pro,15,2022-10-30,,UK,Active
95075,Pro,15,2022-01-02,2022-09-08,CA,Churned
95076,Pro,15,2023-05-26,2023-10-23,US,Churned
95077,Pro,15,2022-08-29,2023-04-09,US,Churned
95078,Free,0,2024-03-12,2024-12-03,JP,Churned
95079,Free,0,2022-10-05,2023-01-20,CA,Churned
95080,Pro,15,2023-04-25,2023-12-10,UK,Churned
95081,Free,0,2024-01-30,2024-07-21,JP,Churned
95082,Free,0,2022-03-07,,AU,Active
95083,Business,30,2023-11-30,,JP,Active
95084,Pro,15,2022-12-11,,US,Active
95085,Business,30,2023-02-24,,US,Active
95086,Business,30,2022-11-23,,AU,Active
95087,Free,0,2024-02-01,2024-12-29,US,Churned
95088,Pro,15,2023-06-22,,UK,Active
95089,Free,0,2022-07-03,,US,Active
95090,Business,30,2024-05-11,,JP,Active
95091,Business,30,2022-10-20,,UK,Active
95092,Free,0,2022-03-31,,AU,Active
95093,Pro,15,2023-04-30,,CA,Active
95094,Pro,15,2022-08-29,2022-12-17,CA,Churned
95095,Free,0,2022-05-28,2022-09-25,US,Churned
95096,Business,30,2023-05-03,2023-08-01,AU,Churned
95097,Pro,15,2023-09-18,,US,Active
95098,Pro,15,2023-06-02,,JP,Active
95099,Pro,15,2022-02-28,,AU,Active
95100,Business,30,2023-05-10,,UK,Active
95101,Pro,15,2023-09-02,,AU,Active
95102,Free,0,2023-09-03,,JP,Active
95103,Pro,15,2022-07-30,,JP,Active
95104,Business,30,2022-02-28,2023-03-01,JP,Churned
95105,Pro,15,2024-06-08,,US,Active
95106,Free,0,2022-06-22,,AU,Active
95107,Pro,15,2022-02-01,2023-02-08,CA,Churned
95108,Business,30,2022-09-13,,AU,Active
95109,Free,0,2024-04-02,,CA,Active
95110,Free,0,2023-03-18,,JP,Active
95111,Pro,15,2023-09-06,,UK,Active
95112,Free,0,2023-07-10,2023-12-16,CA,Churned
95113,Business,30,2023-07-06,,CA,Active
95114,Free,0,2023-01-13,,JP,Active
95115,Pro,15,2022-12-01,,CA,Active
95116,Free,0,2022-12-07,,JP,Active
95117,Business,30,2022-05-28,,US,Active
95118,Pro,15,2022-04-07,,US,Active
95119,Free,0,2023-05-25,2024-03-01,CA,Churned
95120,Free,0,2023-05-05,,AU,Active
95121,Business,30,2023-12-18,,AU,Active
95122,Pro,15,2024-03-16,,UK,Active
95123,Pro,15,2023-02-07,,JP,Active
95124,Pro,15,2022-06-19,,JP,Active
95125,Pro,15,2022-06-08,,CA,Active
95126,Free,0,2023-06-17,,US,Active
95127,Pro,15,2022-06-19,,JP,Active
95128,Free,0,2023-09-02,,JP,Active
95129,Pro,15,2022-04-15,,UK,Active
95130,Pro,15,2022-04-15,2023-04-30,JP,Churned
95131,Free,0,2022-07-09,,UK,Active
95132,Pro,15,2023-09-04,,UK,Active
95133,Pro,15,2023-09-13,,US,Active
95134,Free,0,2023-12-22,2024-08-08,US,Churned
95135,Business,30,2022-03-03,,AU,Active
95136,Business,30,2022-08-12,,JP,Active
95137,Pro,15,2024-04-14,2025-03-01,JP,Churned
95138,Pro,15,2023-03-28,,CA,Active
95139,Pro,15,2024-05-24,2024-10-15,US,Churned
95140,Business,30,2022-01-10,,JP,Active
95141,Business,30,2024-02-21,,UK,Active
95142,Pro,15,2023-06-02,2023-08-30,UK,Churned
95143,Free,0,2022-10-31,2022-12-22,CA,Churned
95144,Pro,15,2023-02-18,2023-12-03,JP,Churned
95145,Free,0,2023-02-20,,AU,Active
95146,Business,30,2023-05-27,2024-04-06,JP,Churned
95147,Pro,15,2023-05-14,,JP,Active
95148,Pro,15,2023-03-21,2023-12-09,JP,Churned
95149,Business,30,2023-11-29,2024-09-07,CA,Churned
95150,Pro,15,2022-10-27,,CA,Active
95151,Pro,15,2022-06-15,,CA,Active
95152,Free,0,2023-01-22,,UK,Active
95153,Pro,15,2022-05-04,,US,Active
95154,Free,0,2022-08-16,,CA,Active
95155,Free,0,2023-09-18,,JP,Active
95156,Free,0,2022-02-21,,AU,Active
95157,Business,30,2023-08-03,,CA,Active
95158,Pro,15,2023-03-17,,JP,Active
95159,Free,0,2022-12-11,,CA,Active
95160,Pro,15,2023-04-28,,JP,Active
95161,Free,0,2022-05-19,,AU,Active
95162,Free,0,2024-02-28,,UK,Active
95163,Pro,15,2022-10-06,,CA,Active
95164,Pro,15,2023-07-27,,US,Active
95165,Free,0,2022-11-05,,CA,Active
95166,Free,0,2024-05-19,,US,Active
95167,Pro,15,2024-02-13,,JP,Active
95168,Pro,15,2024-04-07,,UK,Active
95169,Pro,15,2023-03-12,2023-05-11,AU,Churned
95170,Free,0,2023-03-09,,AU,Active
95171,Pro,15,2024-03-13,,UK,Active
95172,Free,0,2024-01-05,2024-09-22,CA,Churned
95173,Free,0,2024-02-23,,JP,Active
95174,Pro,15,2023-02-07,2023-04-28,UK,Churned
95175,Free,0,2022-05-22,2022-08-13,AU,Churned
95176,Pro,15,2023-04-26,,UK,Active
95177,Pro,15,2022-01-03,2022-07-08,AU,Churned
95178,Business,30,2022-03-05,,JP,Active
95179,Pro,15,2023-04-13,2024-01-02,CA,Churned
95180,Business,30,2022-12-18,,AU,Active
95181,Business,30,2023-02-11,,AU,Active
95182,Pro,15,2022-03-12,,JP,Active
95183,Free,0,2022-05-11,,CA,Active
95184,Pro,15,2023-12-19,,UK,Active
95185,Free,0,2022-05-13,2022-11-09,UK,Churned
95186,Pro,15,2023-11-08,2024-01-07,US,Churned
95187,Free,0,2022-09-08,2023-01-03,UK,Churned
95188,Free,0,2022-04-07,2023-01-20,JP,Churned
95189,Pro,15,2023-08-31,,CA,Active
95190,Free,0,2023-06-15,,CA,Active
95191,Free,0,2022-11-26,2023-05-31,JP,Churned
95192,Pro,15,2023-06-14,,US,Active
95193,Free,0,2022-04-28,2022-11-10,US,Churned
95194,Pro,15,2022-03-09,,UK,Active
95195,Free,0,2023-09-30,2024-03-17,AU,Churned
95196,Free,0,2022-06-15,2022-08-28,AU,Churned
95197,Free,0,2023-01-13,2024-01-24,JP,Churned
95198,Business,30,2022-01-10,,UK,Active
95199,Business,30,2023-01-25,,US,Active
95200,Free,0,2022-12-29,,JP,Active
95201,Free,0,2024-02-24,,AU,Active
95202,Pro,15,2022-06-14,,JP,Active
95203,Business,30,2022-03-21,2022-11-14,CA,Churned
95204,Free,0,2024-03-29,,CA,Active
95205,Pro,15,2023-08-11,,CA,Active
95206,Free,0,2022-01-13,,US,Active
95207,Business,30,2022-01-23,,CA,Active
95208,Free,0,2022-02-11,2023-03-15,AU,Churned
95209,Pro,15,2023-09-02,,UK,Active
95210,Free,0,2023-04-19,,AU,Active
95211,Free,0,2022-06-20,2022-07-31,CA,Churned
95212,Free,0,2023-05-14,2024-04-19,UK,Churned
95213,Pro,15,2023-01-22,,JP,Active
95214,Free,0,2022-11-06,2023-03-01,US,Churned
95215,Free,0,2022-09-08,2023-10-02,UK,Churned
95216,Business,30,2024-02-09,,UK,Active
95217,Pro,15,2022-07-02,2022-09-12,CA,Churned
95218,Pro,15,2022-01-26,,JP,Active
95219,Free,0,2023-04-08,,US,Active
95220,Free,0,2022-05-04,,UK,Active
95221,Business,30,2023-06-27,2023-08-12,US,Churned
95222,Pro,15,2022-11-15,,AU,Active
95223,Free,0,2023-02-10,,UK,Active
95224,Pro,15,2023-12-09,,UK,Active
95225,Pro,15,2023-11-05,2024-09-04,US,Churned
95226,Pro,15,2023-06-05,,CA,Active
95227,Pro,15,2023-10-07,,US,Active
95228,Free,0,2022-01-01,2022-06-22,AU,Churned
95229,Free,0,2023-11-15,2024-02-18,US,Churned
95230,Business,30,2023-04-25,,JP,Active
95231,Business,30,2022-02-15,,UK,Active
95232,Pro,15,2023-06-24,2023-08-22,AU,Churned
95233,Free,0,2023-11-09,2024-11-11,UK,Churned
95234,Pro,15,2023-12-11,,JP,Active
95235,Pro,15,2022-01-09,,US,Active
95236,Free,0,2022-07-23,,JP,Active
95237,Pro,15,2024-02-22,,US,Active
95238,Free,0,2023-02-26,,US,Active
95239,Pro,15,2023-08-08,2024-08-17,AU,Churned
95240,Free,0,2022-02-27,,JP,Active
95241,Pro,15,2023-11-28,2024-05-22,CA,Churned
95242,Pro,15,2022-03-02,2023-04-05,JP,Churned
95243,Free,0,2022-06-10,,UK,Active
95244,Pro,15,2022-09-21,,US,Active
95245,Pro,15,2024-02-27,,JP,Active
95246,Free,0,2023-04-01,,CA,Active
95247,Pro,15,2022-11-14,,JP,Active
95248,Pro,15,2024-03-07,,UK,Active
95249,Business,30,2022-11-03,2023-04-11,UK,Churned
95250,Pro,15,2022-04-27,,US,Active
95251,Free,0,2023-09-01,2024-08-18,JP,Churned
95252,Pro,15,2023-04-13,,JP,Active
95253,Pro,15,2024-06-13,,UK,Active
95254,Pro,15,2023-02-08,2023-04-03,AU,Churned
95255,Business,30,2022-07-07,,AU,Active
95256,Free,0,2023-02-24,2024-03-30,AU,Churned
95257,Pro,15,2023-03-16,,CA,Active
95258,Business,30,2024-04-27,,JP,Active
95259,Free,0,2022-06-21,,CA,Active
95260,Business,30,2022-02-15,,CA,Active
95261,Free,0,2022-09-20,2023-04-03,AU,Churned
95262,Free,0,2023-05-06,,JP,Active
95263,Pro,15,2022-03-03,,AU,Active
95264,Pro,15,2023-07-19,,CA,Active
95265,Pro,15,2024-04-04,2024-06-29,US,Churned
95266,Business,30,2022-02-23,2023-02-28,UK,Churned
95267,Pro,15,2023-12-02,,CA,Active
95268,Free,0,2022-11-25,2023-05-05,JP,Churned
95269,Pro,15,2022-06-19,,JP,Active
95270,Free,0,2022-03-22,2022-04-21,UK,Churned
95271,Pro,15,2022-08-05,,AU,Active
95272,Pro,15,2022-03-05,2022-12-01,US,Churned
95273,Free,0,2023-05-18,,UK,Active
95274,Free,0,2023-10-23,,US,Active
95275,Free,0,2022-03-29,,JP,Active
95276,Business,30,2023-03-09,,US,Active
95277,Free,0,2023-03-13,,CA,Active
95278,Pro,15,2022-06-03,2023-01-25,CA,Churned
95279,Business,30,2023-07-19,,CA,Active
95280,Pro,15,2023-02-27,,UK,Active
95281,Free,0,2022-11-27,2023-03-04,JP,Churned
95282,Free,0,2023-05-21,,US,Active
95283,Free,0,2023-07-27,,UK,Active
95284,Free,0,2022-04-17,2023-03-05,AU,Churned
95285,Business,30,2023-07-06,,UK,Active
95286,Free,0,2022-08-16,,AU,Active
95287,Pro,15,2023-01-27,,JP,Active
95288,Pro,15,2024-03-06,,CA,Active
95289,Pro,15,2023-09-22,,UK,Active
95290,Pro,15,2022-07-12,,JP,Active
95291,Free,0,2022-02-06,,CA,Active
95292,Free,0,2023-11-13,,UK,Active
95293,Free,0,2023-09-29,,AU,Active
95294,Pro,15,2022-09-01,2023-07-28,US,Churned
95295,Pro,15,2022-03-08,,CA,Active
95296,Free,0,2022-06-30,,JP,Active
95297,Business,30,2022-08-18,,CA,Active
95298,Pro,15,2024-06-10,,AU,Active
95299,Free,0,2023-01-04,2023-10-08,US,Churned
95300,Free,0,2024-01-28,,AU,Active
95301,Free,0,2024-04-22,2024-08-30,AU,Churned
95302,Business,30,2022-08-14,,UK,Active
95303,Pro,15,2022-02-13,2022-08-05,JP,Churned
95304,Free,0,2022-07-11,,CA,Active
95305,Free,0,2023-03-10,2024-02-20,US,Churned
95306,Free,0,2023-05-01,,JP,Active
95307,Pro,15,2022-06-19,2023-06-21,JP,Churned
95308,Business,30,2024-03-04,,JP,Active
95309,Free,0,2022-02-16,2023-03-20,UK,Churned
95310,Free,0,2023-02-07,,US,Active
95311,Free,0,2022-09-15,,US,Active
95312,Free,0,2022-07-10,,US,Active
95313,Free,0,2022-08-05,,JP,Active
95314,Free,0,2024-01-04,,UK,Active
95315,Free,0,2022-12-22,,UK,Active
95316,Free,0,2022-12-14,2023-03-06,UK,Churned
95317,Pro,15,2022-07-19,2023-07-29,US,Churned
95318,Pro,15,2024-01-04,,AU,Active
95319,Pro,15,2023-01-08,,UK,Active
95320,Free,0,2022-07-25,,JP,Active
95321,Pro,15,2022-02-02,,AU,Active
95322,Pro,15,2022-01-20,,US,Active
95323,Pro,15,2023-03-01,2024-02-12,AU,Churned
95324,Free,0,2022-09-22,,JP,Active
95325,Business,30,2023-05-07,,CA,Active
95326,Free,0,2022-04-20,,UK,Active
95327,Pro,15,2023-04-23,,CA,Active
95328,Free,0,2024-06-10,,JP,Active
95329,Pro,15,2022-09-15,,US,Active
95330,Pro,15,2023-12-27,2024-03-06,US,Churned
95331,Free,0,2022-01-17,,CA,Active
95332,Free,0,2024-03-28,,UK,Active
95333,Pro,15,2023-04-14,,AU,Active
95334,Pro,15,2023-02-05,,US,Active
95335,Pro,15,2023-10-31,2024-02-10,UK,Churned
95336,Free,0,2022-03-30,,JP,Active
95337,Pro,15,2022-12-06,2023-01-19,CA,Churned
95338,Free,0,2022-01-15,,AU,Active
95339,Free,0,2022-05-14,,CA,Active
95340,Free,0,2023-05-31,,AU,Active
95341,Pro,15,2024-04-19,,AU,Active
95342,Business,30,2024-02-16,,AU,Active
95343,Pro,15,2022-06-26,2023-07-12,JP,Churned
95344,Pro,15,2023-12-17,,CA,Active
95345,Pro,15,2022-12-23,2023-11-04,JP,Churned
95346,Free,0,2023-09-18,,AU,Active
95347,Pro,15,2022-05-27,,CA,Active
95348,Pro,15,2022-02-12,2022-10-27,AU,Churned
95349,Free,0,2022-09-28,2023-08-26,JP,Churned
95350,Pro,15,2023-05-20,,US,Active
95351,Business,30,2022-02-13,,AU,Active
95352,Business,30,2022-09-12,,JP,Active
95353,Pro,15,2024-01-25,2024-12-18,JP,Churned
95354,Business,30,2024-03-05,2024-10-06,AU,Churned
95355,Pro,15,2022-09-26,,UK,Active
95356,Pro,15,2023-05-22,,CA,Active
95357,Pro,15,2022-10-12,,UK,Active
95358,Pro,15,2022-12-02,,CA,Active
95359,Free,0,2023-05-30,,CA,Active
95360,Business,30,2023-08-05,2023-12-26,US,Churned
95361,Free,0,2022-09-23,,CA,Active
95362,Free,0,2024-01-01,,CA,Active
95363,Pro,15,2024-05-26,,UK,Active
95364,Free,0,2022-12-08,,US,Active
95365,Pro,15,2023-08-23,,JP,Active
95366,Business,30,2022-07-18,,CA,Active
95367,Business,30,2023-06-12,,CA,Active
95368,Pro,15,2022-02-01,,UK,Active
95369,Pro,15,2023-10-04,,US,Active
95370,Pro,15,2024-05-29,2024-10-22,US,Churned
95371,Business,30,2022-02-27,2022-06-11,JP,Churned
95372,Free,0,2022-05-06,2022-12-15,CA,Churned
95373,Free,0,2022-01-27,2022-10-02,CA,Churned
95374,Pro,15,2024-04-01,,US,Active
95375,Business,30,2023-04-17,2023-10-05,AU,Churned
95376,Pro,15,2023-12-14,,US,Active
95377,Free,0,2023-05-11,2023-08-11,JP,Churned
95378,Business,30,2022-10-22,,UK,Active
95379,Free,0,2023-05-02,2023-11-19,US,Churned
95380,Pro,15,2022-01-04,2022-12-07,UK,Churned
95381,Pro,15,2024-02-19,,CA,Active
95382,Pro,15,2023-12-07,,AU,Active
95383,Pro,15,2023-05-09,,CA,Active
95384,Free,0,2023-02-27,,US,Active
95385,Free,0,2023-01-10,,UK,Active
95386,Free,0,2023-01-07,,US,Active
95387,Free,0,2022-03-04,2022-09-25,US,Churned
95388,Pro,15,2023-05-21,,CA,Active
95389,Business,30,2022-03-19,,JP,Active
95390,Free,0,2023-01-01,,CA,Active
95391,Free,0,2022-04-27,,CA,Active
95392,Free,0,2023-11-27,,UK,Active
95393,Pro,15,2024-05-07,2024-11-13,CA,Churned
95394,Pro,15,2022-06-22,,US,Active
95395,Business,30,2022-11-17,,CA,Active
95396,Business,30,2023-05-03,,US,Active
95397,Free,0,2022-01-05,2022-07-26,CA,Churned
95398,Free,0,2023-05-01,2024-02-10,US,Churned
95399,Free,0,2023-11-06,,JP,Active
95400,Pro,15,2023-09-12,,CA,Active
95401,Business,30,2022-08-03,,US,Active
95402,Pro,15,2022-11-19,2023-07-29,JP,Churned
95403,Business,30,2023-07-31,2024-04-20,CA,Churned
95404,Pro,15,2023-03-09,,AU,Active
95405,Pro,15,2023-03-22,,UK,Active
95406,Pro,15,2023-08-16,,UK,Active
95407,Business,30,2024-06-10,,CA,Active
95408,Pro,15,2024-05-08,,AU,Active
95409,Free,0,2022-09-16,2023-06-04,UK,Churned
95410,Pro,15,2023-02-07,,JP,Active
95411,Free,0,2024-04-09,,US,Active
95412,Pro,15,2024-05-26,,CA,Active
95413,Pro,15,2022-06-12,,UK,Active
95414,Free,0,2023-02-14,,UK,Active
95415,Business,30,2022-03-20,,CA,Active
95416,Pro,15,2023-07-11,,JP,Active
95417,Free,0,2023-12-05,2024-05-03,UK,Churned
95418,Free,0,2023-12-03,,CA,Active
95419,Business,30,2022-06-12,,AU,Active
95420,Free,0,2024-04-11,2025-02-02,US,Churned
95421,Business,30,2023-02-26,,US,Active
95422,Free,0,2023-02-20,,UK,Active
95423,Free,0,2024-01-19,2024-06-27,UK,Churned
95424,Pro,15,2023-01-05,,US,Active
95425,Pro,15,2022-02-16,,AU,Active
95426,Business,30,2022-08-18,2023-08-25,JP,Churned
95427,Free,0,2022-05-08,2023-04-28,CA,Churned
95428,Free,0,2023-11-08,2024-10-01,UK,Churned
95429,Pro,15,2024-05-05,,US,Active
95430,Pro,15,2023-07-15,,UK,Active
95431,Pro,15,2022-06-11,,CA,Active
95432,Pro,15,2023-09-11,2023-11-07,UK,Churned
95433,Pro,15,2023-02-22,,UK,Active
95434,Pro,15,2023-11-13,,US,Active
95435,Business,30,2022-10-05,,AU,Active
95436,Free,0,2022-05-16,2022-10-28,UK,Churned
95437,Free,0,2023-02-09,2023-09-13,AU,Churned
95438,Pro,15,2023-12-18,,CA,Active
95439,Pro,15,2023-04-12,,AU,Active
95440,Free,0,2023-12-27,2024-12-02,UK,Churned
95441,Free,0,2022-05-08,,UK,Active
95442,Pro,15,2023-03-14,,JP,Active
95443,Pro,15,2023-01-18,,JP,Active
95444,Pro,15,2023-04-12,,UK,Active
95445,Free,0,2024-04-06,2025-02-12,UK,Churned
95446,Free,0,2022-11-03,,US,Active
95447,Free,0,2023-10-07,,JP,Active
95448,Free,0,2024-05-07,,US,Active
95449,Free,0,2022-09-13,2022-12-14,JP,Churned
95450,Business,30,2023-04-21,,UK,Active
95451,Free,0,2022-08-19,,US,Active
95452,Pro,15,2022-09-30,2023-08-03,UK,Churned
95453,Pro,15,2024-03-25,,US,Active
95454,Pro,15,2022-06-06,2023-01-10,JP,Churned
95455,Pro,15,2022-09-14,,JP,Active
95456,Free,0,2024-05-12,,UK,Active
95457,Business,30,2022-02-21,,CA,Active
95458,Business,30,2024-01-05,,JP,Active
95459,Pro,15,2022-04-23,2022-11-13,JP,Churned
95460,Business,30,2022-01-18,,CA,Active
95461,Free,0,2022-05-07,,US,Active
95462,Pro,15,2023-04-22,2024-05-15,AU,Churned
95463,Business,30,2022-07-28,,AU,Active
95464,Free,0,2023-01-18,2023-05-16,US,Churned
95465,Free,0,2022-04-20,2022-05-30,AU,Churned
95466,Pro,15,2023-08-18,2024-04-24,AU,Churned
95467,Free,0,2022-01-19,,US,Active
95468,Pro,15,2022-01-06,,US,Active
95469,Free,0,2022-06-08,2023-05-27,US,Churned
95470,Pro,15,2022-12-21,,UK,Active
95471,Pro,15,2024-04-21,2024-09-09,CA,Churned
95472,Pro,15,2024-05-07,,US,Active
95473,Pro,15,2023-04-07,2024-05-02,JP,Churned
95474,Free,0,2023-07-08,2024-01-27,JP,Churned
95475,Free,0,2022-07-06,,AU,Active
95476,Free,0,2022-11-25,,CA,Active
95477,Business,30,2023-07-01,,CA,Active
95478,Free,0,2023-11-24,,UK,Active
95479,Free,0,2024-01-12,,US,Active
95480,Business,30,2023-10-17,,CA,Active
95481,Pro,15,2022-08-03,,JP,Active
95482,Free,0,2023-12-30,2024-09-10,AU,Churned
95483,Free,0,2022-06-28,,CA,Active
95484,Business,30,2022-12-01,,AU,Active
95485,Business,30,2024-03-21,2024-06-22,JP,Churned
95486,Pro,15,2022-02-17,,US,Active
95487,Free,0,2024-05-06,,US,Active
95488,Free,0,2022-04-08,2022-05-18,US,Churned
95489,Business,30,2024-01-02,,AU,Active
95490,Business,30,2024-06-07,,JP,Active
95491,Pro,15,2023-06-18,,US,Active
95492,Business,30,2022-02-21,,CA,Active
95493,Pro,15,2022-06-12,,UK,Active
95494,Pro,15,2024-05-18,2024-10-30,CA,Churned
95495,Free,0,2023-05-21,,JP,Active
95496,Free,0,2022-07-11,,US,Active
95497,Pro,15,2022-12-05,,UK,Active
95498,Pro,15,2022-07-08,,AU,Active
95499,Free,0,2022-10-12,2023-06-03,AU,Churned
95500,Business,30,2024-05-28,,AU,Active
95501,Pro,15,2022-10-25,,US,Active
95502,Free,0,2024-04-28,,CA,Active
95503,Business,30,2023-09-26,,CA,Active
95504,Pro,15,2022-01-14,,AU,Active
95505,Pro,15,2023-05-28,,JP,Active
95506,Pro,15,2023-07-14,,JP,Active
95507,Free,0,2022-06-25,,JP,Active
95508,Free,0,2023-04-15,,UK,Active
95509,Pro,15,2023-12-06,,US,Active
95510,Free,0,2023-08-18,,UK,Active
95511,Business,30,2023-04-04,,UK,Active
95512,Pro,15,2023-10-23,,AU,Active
95513,Free,0,2022-09-18,,AU,Active
95514,Free,0,2023-07-26,2023-10-01,UK,Churned
95515,Business,30,2023-12-11,,UK,Active
95516,Business,30,2022-08-12,,AU,Active
95517,Free,0,2024-06-16,,CA,Active
95518,Pro,15,2022-09-23,,AU,Active
95519,Pro,15,2023-05-22,,CA,Active
95520,Free,0,2022-04-13,,UK,Active
95521,Pro,15,2023-09-16,,CA,Active
95522,Free,0,2022-01-21,,JP,Active
95523,Pro,15,2022-02-09,,JP,Active
95524,Pro,15,2022-04-22,,JP,Active
95525,Free,0,2023-01-14,2023-09-15,CA,Churned
95526,Free,0,2023-09-25,,UK,Active
95527,Free,0,2023-08-05,2024-02-22,CA,Churned
95528,Free,0,2023-11-04,,JP,Active
95529,Pro,15,2022-03-09,,CA,Active
95530,Business,30,2022-01-15,,UK,Active
95531,Pro,15,2023-04-27,,UK,Active
95532,Free,0,2023-08-24,2024-05-20,US,Churned
95533,Free,0,2024-01-16,,JP,Active
95534,Business,30,2023-10-06,,US,Active
95535,Free,0,2022-05-13,,CA,Active
95536,Free,0,2023-11-18,,US,Active
95537,Pro,15,2022-08-06,2022-11-22,UK,Churned
95538,Business,30,2024-03-26,,CA,Active
95539,Pro,15,2023-05-30,2023-10-15,UK,Churned
95540,Business,30,2023-08-24,2024-09-27,AU,Churned
95541,Business,30,2024-04-23,,UK,Active
95542,Pro,15,2024-03-01,,CA,Active
95543,Business,30,2024-05-26,,UK,Active
95544,Pro,15,2024-03-29,,JP,Active
95545,Free,0,2024-02-09,,JP,Active
95546,Free,0,2024-05-01,,AU,Active
95547,Pro,15,2023-10-04,,UK,Active
95548,Free,0,2022-11-03,2023-04-20,US,Churned
95549,Pro,15,2023-02-13,,AU,Active
95550,Free,0,2023-04-10,,UK,Active
95551,Business,30,2024-06-08,,JP,Active
95552,Free,0,2022-09-11,2023-05-24,US,Churned
95553,Free,0,2023-02-07,2023-12-26,US,Churned
95554,Free,0,2023-02-26,,CA,Active
95555,Business,30,2023-10-31,2024-01-15,US,Churned
95556,Business,30,2023-11-15,,CA,Active
95557,Business,30,2023-04-19,,US,Active
95558,Business,30,2024-03-17,,CA,Active
95559,Free,0,2022-05-07,2022-12-11,US,Churned
95560,Business,30,2024-03-21,,UK,Active
95561,Pro,15,2023-01-28,2023-06-18,UK,Churned
95562,Pro,15,2022-07-29,,US,Active
95563,Free,0,2022-09-07,2023-08-24,US,Churned
95564,Free,0,2022-11-09,,UK,Active
95565,Pro,15,2022-12-12,,CA,Active
95566,Business,30,2023-02-13,2024-01-23,US,Churned
95567,Free,0,2022-06-04,2022-10-13,CA,Churned
95568,Pro,15,2022-11-09,,JP,Active
95569,Pro,15,2023-04-05,,JP,Active
95570,Free,0,2023-04-19,,JP,Active
95571,Free,0,2022-03-21,2023-02-11,US,Churned
95572,Pro,15,2022-03-29,,CA,Active
95573,Free,0,2022-01-29,,US,Active
